"site","date","rawdata","imputed_param"
"Chullora",2004-11-04,6.8,6.8
"Chullora",2004-11-05,7.2,7.2
"Chullora",2004-11-06,6.1,6.1
"Chullora",2004-11-07,3.4,3.4
"Chullora",2004-11-08,4.2,4.2
"Chullora",2004-11-09,2,2
"Chullora",2004-11-10,3.8,3.8
"Chullora",2004-11-11,7.2,7.2
"Chullora",2004-11-12,3.4,3.4
"Chullora",2004-11-13,3.1,3.1
"Chullora",2004-11-14,2.9,2.9
"Chullora",2004-11-15,5,5
"Chullora",2004-11-16,8.4,8.4
"Chullora",2004-11-17,9.6,9.6
"Chullora",2004-11-18,13.3,13.3
"Chullora",2004-11-19,10.1,10.1
"Chullora",2004-11-20,4.8,4.8
"Chullora",2004-11-21,4.2,4.2
"Chullora",2004-11-22,7.1,7.1
"Chullora",2004-11-23,6.1,6.1
"Chullora",2004-11-24,4.7,4.7
"Chullora",2004-11-25,3.4,3.4
"Chullora",2004-11-26,9.3,9.3
"Chullora",2004-11-27,13.1,13.1
"Chullora",2004-11-28,11,11
"Chullora",2004-11-29,4.9,4.9
"Chullora",2004-11-30,13.9,13.9
"Chullora",2004-12-01,14.8,14.8
"Chullora",2004-12-02,6.1,6.1
"Chullora",2004-12-03,3.9,3.9
"Chullora",2004-12-04,3,3
"Chullora",2004-12-05,4.9,4.9
"Chullora",2004-12-06,7.9,7.9
"Chullora",2004-12-07,6.8,6.8
"Chullora",2004-12-08,8.7,8.7
"Chullora",2004-12-09,7.5,7.5
"Chullora",2004-12-10,7.5,7.5
"Chullora",2004-12-11,5,5
"Chullora",2004-12-12,4.8,4.8
"Chullora",2004-12-13,6.9,6.9
"Chullora",2004-12-14,5.6,5.6
"Chullora",2004-12-15,5.8,5.8
"Chullora",2004-12-16,6.7,6.7
"Chullora",2004-12-17,8.9,8.9
"Chullora",2004-12-18,5.8,5.8
"Chullora",2004-12-19,9.6,9.6
"Chullora",2004-12-20,7,7
"Chullora",2004-12-21,10.2,10.2
"Chullora",2004-12-22,7.2,7.2
"Chullora",2004-12-23,7.7,7.7
"Chullora",2004-12-24,12.4,12.4
"Chullora",2004-12-25,7,7
"Chullora",2004-12-26,4.4,4.4
"Chullora",2004-12-27,6.1,6.1
"Chullora",2004-12-28,2.6,2.6
"Chullora",2004-12-29,3.4,3.4
"Chullora",2004-12-30,2.6,2.6
"Chullora",2004-12-31,4.7,4.7
"Chullora",2005-01-01,9,9
"Chullora",2005-01-02,9.2,9.2
"Chullora",2005-01-03,7.2,7.2
"Chullora",2005-01-04,8.8,8.8
"Chullora",2005-01-05,6.1,6.1
"Chullora",2005-01-06,4.3,4.3
"Chullora",2005-01-07,4.9,4.9
"Chullora",2005-01-08,4.2,4.2
"Chullora",2005-01-09,2.6,2.6
"Chullora",2005-01-10,2.9,2.9
"Chullora",2005-01-11,5,5
"Chullora",2005-01-12,15.6,15.6
"Chullora",2005-01-13,13.3,13.3
"Chullora",2005-01-14,13.5,13.5
"Chullora",2005-01-15,8.6,8.6
"Chullora",2005-01-16,5.8,5.8
"Chullora",2005-01-17,3.6,3.6
"Chullora",2005-01-18,5.1,5.1
"Chullora",2005-01-19,6.8,6.8
"Chullora",2005-01-20,6,6
"Chullora",2005-01-21,5.8,5.8
"Chullora",2005-01-22,5.4,5.4
"Chullora",2005-01-23,4,4
"Chullora",2005-01-24,5.3,5.3
"Chullora",2005-01-25,3.9,3.9
"Chullora",2005-01-26,3.1,3.1
"Chullora",2005-01-27,5.3,5.3
"Chullora",2005-01-28,5.1,5.1
"Chullora",2005-01-29,3.7,3.7
"Chullora",2005-01-30,3.2,3.2
"Chullora",2005-01-31,5.3,5.3
"Chullora",2005-02-01,7.8,7.8
"Chullora",2005-02-02,4.9,4.9
"Chullora",2005-02-03,5.4,5.4
"Chullora",2005-02-04,6.1,6.1
"Chullora",2005-02-05,6.1,6.1
"Chullora",2005-02-06,6.6,6.6
"Chullora",2005-02-07,10.2,10.2
"Chullora",2005-02-08,13,13
"Chullora",2005-02-09,8.4,8.4
"Chullora",2005-02-10,3.8,3.8
"Chullora",2005-02-11,5.4,5.4
"Chullora",2005-02-12,6.1,6.1
"Chullora",2005-02-13,3.8,3.8
"Chullora",2005-02-14,6.2,6.2
"Chullora",2005-02-15,9.3,9.3
"Chullora",2005-02-16,5.5,5.5
"Chullora",2005-02-17,6.8,6.8
"Chullora",2005-02-18,7.9,7.9
"Chullora",2005-02-19,10.2,10.2
"Chullora",2005-02-20,5,5
"Chullora",2005-02-21,8.7,8.7
"Chullora",2005-02-22,6.7,6.7
"Chullora",2005-02-23,5.6,5.6
"Chullora",2005-02-24,8.9,8.9
"Chullora",2005-02-25,20.1,20.1
"Chullora",2005-02-26,9,9
"Chullora",2005-02-27,3.6,3.6
"Chullora",2005-02-28,6.8,6.8
"Chullora",2005-03-01,5.8,5.8
"Chullora",2005-03-02,8.9,8.9
"Chullora",2005-03-03,9.9,9.9
"Chullora",2005-03-04,8.3,8.3
"Chullora",2005-03-05,4.7,4.7
"Chullora",2005-03-06,2.8,2.8
"Chullora",2005-03-07,5.8,5.8
"Chullora",2005-03-08,7,7
"Chullora",2005-03-09,6.7,6.7
"Chullora",2005-03-10,8.4,8.4
"Chullora",2005-03-11,6.7,6.7
"Chullora",2005-03-12,6.1,6.1
"Chullora",2005-03-13,4.7,4.7
"Chullora",2005-03-14,6.8,6.8
"Chullora",2005-03-15,7.8,7.8
"Chullora",2005-03-16,6.9,6.9
"Chullora",2005-03-17,2.8,2.8
"Chullora",2005-03-18,3.4,3.4
"Chullora",2005-03-19,2.6,2.6
"Chullora",2005-03-20,NA,1.75592672276887
"Chullora",2005-03-21,NA,1.78227469966022
"Chullora",2005-03-22,3.6,3.6
"Chullora",2005-03-23,3.6,3.6
"Chullora",2005-03-24,5.4,5.4
"Chullora",2005-03-25,4.7,4.7
"Chullora",2005-03-26,3.2,3.2
"Chullora",2005-03-27,6.3,6.3
"Chullora",2005-03-28,5.6,5.6
"Chullora",2005-03-29,4.4,4.4
"Chullora",2005-03-30,4.9,4.9
"Chullora",2005-03-31,6.7,6.7
"Chullora",2005-04-01,7.5,7.5
"Chullora",2005-04-02,11.9,11.9
"Chullora",2005-04-03,11.4,11.4
"Chullora",2005-04-04,8.9,8.9
"Chullora",2005-04-05,5.7,5.7
"Chullora",2005-04-06,6,6
"Chullora",2005-04-07,11.3,11.3
"Chullora",2005-04-08,7.5,7.5
"Chullora",2005-04-09,6.1,6.1
"Chullora",2005-04-10,6.8,6.8
"Chullora",2005-04-11,10.1,10.1
"Chullora",2005-04-12,4,4
"Chullora",2005-04-13,7,7
"Chullora",2005-04-14,NA,7.52599438851296
"Chullora",2005-04-15,5.9,5.9
"Chullora",2005-04-16,6.1,6.1
"Chullora",2005-04-17,5.5,5.5
"Chullora",2005-04-18,11.7,11.7
"Chullora",2005-04-19,11.5,11.5
"Chullora",2005-04-20,7.6,7.6
"Chullora",2005-04-21,NA,7.03922354339509
"Chullora",2005-04-22,5.8,5.8
"Chullora",2005-04-23,6.4,6.4
"Chullora",2005-04-24,7.7,7.7
"Chullora",2005-04-25,10,10
"Chullora",2005-04-26,17,17
"Chullora",2005-04-27,9.2,9.2
"Chullora",2005-04-28,13.3,13.3
"Chullora",2005-04-29,9,9
"Chullora",2005-04-30,NA,10.2922618381835
"Chullora",2005-05-01,NA,3.48546915594224
"Chullora",2005-05-02,NA,6.65736336829784
"Chullora",2005-05-03,6.6,6.6
"Chullora",2005-05-04,5.4,5.4
"Chullora",2005-05-05,7.1,7.1
"Chullora",2005-05-06,8.8,8.8
"Chullora",2005-05-07,4.8,4.8
"Chullora",2005-05-08,6.3,6.3
"Chullora",2005-05-09,9.4,9.4
"Chullora",2005-05-10,11.8,11.8
"Chullora",2005-05-11,11.3,11.3
"Chullora",2005-05-12,9.1,9.1
"Chullora",2005-05-13,8.2,8.2
"Chullora",2005-05-14,5.6,5.6
"Chullora",2005-05-15,6,6
"Chullora",2005-05-16,6.3,6.3
"Chullora",2005-05-17,3.6,3.6
"Chullora",2005-05-18,2.2,2.2
"Chullora",2005-05-19,4.9,4.9
"Chullora",2005-05-20,6.3,6.3
"Chullora",2005-05-21,11,11
"Chullora",2005-05-22,12.3,12.3
"Chullora",2005-05-23,18.6,18.6
"Chullora",2005-05-24,16.5,16.5
"Chullora",2005-05-25,10.3,10.3
"Chullora",2005-05-26,7.6,7.6
"Chullora",2005-05-27,6.2,6.2
"Chullora",2005-05-28,3.4,3.4
"Chullora",2005-05-29,7.7,7.7
"Chullora",2005-05-30,15.2,15.2
"Chullora",2005-05-31,9.9,9.9
"Chullora",2005-06-01,9.6,9.6
"Chullora",2005-06-02,14.8,14.8
"Chullora",2005-06-03,18,18
"Chullora",2005-06-04,16.5,16.5
"Chullora",2005-06-05,15.8,15.8
"Chullora",2005-06-06,14.2,14.2
"Chullora",2005-06-07,NA,19.5712904461038
"Chullora",2005-06-08,25.3,25.3
"Chullora",2005-06-09,25.4,25.4
"Chullora",2005-06-10,21.9,21.9
"Chullora",2005-06-11,7.4,7.4
"Chullora",2005-06-12,10.2,10.2
"Chullora",2005-06-13,11.5,11.5
"Chullora",2005-06-14,NA,3.71943745899847
"Chullora",2005-06-15,NA,6.7041625696493
"Chullora",2005-06-16,3.7,3.7
"Chullora",2005-06-17,8.4,8.4
"Chullora",2005-06-18,8.7,8.7
"Chullora",2005-06-19,NA,7.51013102221054
"Chullora",2005-06-20,NA,4.28380317180639
"Chullora",2005-06-21,2.3,2.3
"Chullora",2005-06-22,4.5,4.5
"Chullora",2005-06-23,5.4,5.4
"Chullora",2005-06-24,4.8,4.8
"Chullora",2005-06-25,4.6,4.6
"Chullora",2005-06-26,5.2,5.2
"Chullora",2005-06-27,8.6,8.6
"Chullora",2005-06-28,8.2,8.2
"Chullora",2005-06-29,5.1,5.1
"Chullora",2005-06-30,2.5,2.5
"Chullora",2005-07-01,2.4,2.4
"Chullora",2005-07-02,2.8,2.8
"Chullora",2005-07-03,4.3,4.3
"Chullora",2005-07-04,NA,7.26934502306664
"Chullora",2005-07-05,11.4,11.4
"Chullora",2005-07-06,14.1,14.1
"Chullora",2005-07-07,16.1,16.1
"Chullora",2005-07-08,9.1,9.1
"Chullora",2005-07-09,NA,6.37349949863916
"Chullora",2005-07-10,2.5,2.5
"Chullora",2005-07-11,5.1,5.1
"Chullora",2005-07-12,13.2,13.2
"Chullora",2005-07-13,9.4,9.4
"Chullora",2005-07-14,6.4,6.4
"Chullora",2005-07-15,4.4,4.4
"Chullora",2005-07-16,2.7,2.7
"Chullora",2005-07-17,3.9,3.9
"Chullora",2005-07-18,8.2,8.2
"Chullora",2005-07-19,6.9,6.9
"Chullora",2005-07-20,7.2,7.2
"Chullora",2005-07-21,10.9,10.9
"Chullora",2005-07-22,18.5,18.5
"Chullora",2005-07-23,11.8,11.8
"Chullora",2005-07-24,8.9,8.9
"Chullora",2005-07-25,3.3,3.3
"Chullora",2005-07-26,3.6,3.6
"Chullora",2005-07-27,8.3,8.3
"Chullora",2005-07-28,6.1,6.1
"Chullora",2005-07-29,12.6,12.6
"Chullora",2005-07-30,8.2,8.2
"Chullora",2005-07-31,11.5,11.5
"Chullora",2005-08-01,13.5,13.5
"Chullora",2005-08-02,15.1,15.1
"Chullora",2005-08-03,13.8,13.8
"Chullora",2005-08-04,5.4,5.4
"Chullora",2005-08-05,4.8,4.8
"Chullora",2005-08-06,8.7,8.7
"Chullora",2005-08-07,7.1,7.1
"Chullora",2005-08-08,6.9,6.9
"Chullora",2005-08-09,5.6,5.6
"Chullora",2005-08-10,2.1,2.1
"Chullora",2005-08-11,2.7,2.7
"Chullora",2005-08-12,7.5,7.5
"Chullora",2005-08-13,6.8,6.8
"Chullora",2005-08-14,15,15
"Chullora",2005-08-15,6.1,6.1
"Chullora",2005-08-16,6.7,6.7
"Chullora",2005-08-17,9.4,9.4
"Chullora",2005-08-18,14.3,14.3
"Chullora",2005-08-19,15.6,15.6
"Chullora",2005-08-20,NA,7.62386753516172
"Chullora",2005-08-21,NA,2.1488293407654
"Chullora",2005-08-22,5.6,5.6
"Chullora",2005-08-23,4.4,4.4
"Chullora",2005-08-24,6.7,6.7
"Chullora",2005-08-25,10.3,10.3
"Chullora",2005-08-26,9.3,9.3
"Chullora",2005-08-27,6.3,6.3
"Chullora",2005-08-28,13,13
"Chullora",2005-08-29,13.1,13.1
"Chullora",2005-08-30,7,7
"Chullora",2005-08-31,3.9,3.9
"Chullora",2005-09-01,4.9,4.9
"Chullora",2005-09-02,4.8,4.8
"Chullora",2005-09-03,7,7
"Chullora",2005-09-04,7.1,7.1
"Chullora",2005-09-05,4.9,4.9
"Chullora",2005-09-06,5.3,5.3
"Chullora",2005-09-07,6.3,6.3
"Chullora",2005-09-08,8.4,8.4
"Chullora",2005-09-09,12,12
"Chullora",2005-09-10,9.6,9.6
"Chullora",2005-09-11,NA,2.96235204946248
"Chullora",2005-09-12,NA,1.35161012456931
"Chullora",2005-09-13,2.8,2.8
"Chullora",2005-09-14,4.9,4.9
"Chullora",2005-09-15,2.8,2.8
"Chullora",2005-09-16,5,5
"Chullora",2005-09-17,NA,1.60891702733797
"Chullora",2005-09-18,3.5,3.5
"Chullora",2005-09-19,8,8
"Chullora",2005-09-20,6.4,6.4
"Chullora",2005-09-21,6.4,6.4
"Chullora",2005-09-22,11.6,11.6
"Chullora",2005-09-23,14.3,14.3
"Chullora",2005-09-24,12.7,12.7
"Chullora",2005-09-25,5.5,5.5
"Chullora",2005-09-26,7.6,7.6
"Chullora",2005-09-27,5.1,5.1
"Chullora",2005-09-28,6.8,6.8
"Chullora",2005-09-29,NA,2.65433901738984
"Chullora",2005-09-30,5.9,5.9
"Chullora",2005-10-01,6.8,6.8
"Chullora",2005-10-02,7.7,7.7
"Chullora",2005-10-03,8.9,8.9
"Chullora",2005-10-04,12,12
"Chullora",2005-10-05,12.8,12.8
"Chullora",2005-10-06,13.1,13.1
"Chullora",2005-10-07,7,7
"Chullora",2005-10-08,4.3,4.3
"Chullora",2005-10-09,NA,1.39568987638403
"Chullora",2005-10-10,5.1,5.1
"Chullora",2005-10-11,NA,7.68289443181344
"Chullora",2005-10-12,5.4,5.4
"Chullora",2005-10-13,NA,9.00512854158343
"Chullora",2005-10-14,NA,10.6006925513556
"Chullora",2005-10-15,4.5,4.5
"Chullora",2005-10-16,3.5,3.5
"Chullora",2005-10-17,3.3,3.3
"Chullora",2005-10-18,2.9,2.9
"Chullora",2005-10-19,4.5,4.5
"Chullora",2005-10-20,4.3,4.3
"Chullora",2005-10-21,5.5,5.5
"Chullora",2005-10-22,7.5,7.5
"Chullora",2005-10-23,6.6,6.6
"Chullora",2005-10-24,8.2,8.2
"Chullora",2005-10-25,4.1,4.1
"Chullora",2005-10-26,7.8,7.8
"Chullora",2005-10-27,6.1,6.1
"Chullora",2005-10-28,7.2,7.2
"Chullora",2005-10-29,9,9
"Chullora",2005-10-30,6,6
"Chullora",2005-10-31,8.3,8.3
"Chullora",2005-11-01,3.8,3.8
"Chullora",2005-11-02,6,6
"Chullora",2005-11-03,7.8,7.8
"Chullora",2005-11-04,10.5,10.5
"Chullora",2005-11-05,5.7,5.7
"Chullora",2005-11-06,4.8,4.8
"Chullora",2005-11-07,4.5,4.5
"Chullora",2005-11-08,5.2,5.2
"Chullora",2005-11-09,9.2,9.2
"Chullora",2005-11-10,8.8,8.8
"Chullora",2005-11-11,4,4
"Chullora",2005-11-12,6.4,6.4
"Chullora",2005-11-13,5.7,5.7
"Chullora",2005-11-14,5.2,5.2
"Chullora",2005-11-15,6.1,6.1
"Chullora",2005-11-16,5.7,5.7
"Chullora",2005-11-17,4.9,4.9
"Chullora",2005-11-18,5.5,5.5
"Chullora",2005-11-19,9.3,9.3
"Chullora",2005-11-20,5.7,5.7
"Chullora",2005-11-21,4.6,4.6
"Chullora",2005-11-22,8.2,8.2
"Chullora",2005-11-23,4,4
"Chullora",2005-11-24,4.6,4.6
"Chullora",2005-11-25,6.2,6.2
"Chullora",2005-11-26,6.7,6.7
"Chullora",2005-11-27,3.3,3.3
"Chullora",2005-11-28,3,3
"Chullora",2005-11-29,4.4,4.4
"Chullora",2005-11-30,6.4,6.4
"Chullora",2005-12-01,12.3,12.3
"Chullora",2005-12-02,9.6,9.6
"Chullora",2005-12-03,NA,2.33505444343412
"Chullora",2005-12-04,3.3,3.3
"Chullora",2005-12-05,10.6,10.6
"Chullora",2005-12-06,14.3,14.3
"Chullora",2005-12-07,10.2,10.2
"Chullora",2005-12-08,9.1,9.1
"Chullora",2005-12-09,6.9,6.9
"Chullora",2005-12-10,7.4,7.4
"Chullora",2005-12-11,6.5,6.5
"Chullora",2005-12-12,5,5
"Chullora",2005-12-13,11.1,11.1
"Chullora",2005-12-14,6.6,6.6
"Chullora",2005-12-15,5.1,5.1
"Chullora",2005-12-16,6.9,6.9
"Chullora",2005-12-17,5.1,5.1
"Chullora",2005-12-18,2.1,2.1
"Chullora",2005-12-19,7,7
"Chullora",2005-12-20,10.4,10.4
"Chullora",2005-12-21,16.3,16.3
"Chullora",2005-12-22,8.4,8.4
"Chullora",2005-12-23,10.3,10.3
"Chullora",2005-12-24,11.7,11.7
"Chullora",2005-12-25,9.3,9.3
"Chullora",2005-12-26,6.7,6.7
"Chullora",2005-12-27,7.5,7.5
"Chullora",2005-12-28,11.2,11.2
"Chullora",2005-12-29,11.8,11.8
"Chullora",2005-12-30,13.2,13.2
"Chullora",2005-12-31,10.5,10.5
"Chullora",2006-01-01,12.5,12.5
"Chullora",2006-01-02,4.7,4.7
"Chullora",2006-01-03,8.5,8.5
"Chullora",2006-01-04,9.1,9.1
"Chullora",2006-01-05,5.6,5.6
"Chullora",2006-01-06,6.4,6.4
"Chullora",2006-01-07,3.3,3.3
"Chullora",2006-01-08,4.4,4.4
"Chullora",2006-01-09,6.3,6.3
"Chullora",2006-01-10,7.5,7.5
"Chullora",2006-01-11,8,8
"Chullora",2006-01-12,4.4,4.4
"Chullora",2006-01-13,4.8,4.8
"Chullora",2006-01-14,7.2,7.2
"Chullora",2006-01-15,5.7,5.7
"Chullora",2006-01-16,4.8,4.8
"Chullora",2006-01-17,4.8,4.8
"Chullora",2006-01-18,5.7,5.7
"Chullora",2006-01-19,4.6,4.6
"Chullora",2006-01-20,6,6
"Chullora",2006-01-21,8.9,8.9
"Chullora",2006-01-22,6.4,6.4
"Chullora",2006-01-23,7.3,7.3
"Chullora",2006-01-24,7.9,7.9
"Chullora",2006-01-25,6.8,6.8
"Chullora",2006-01-26,7,7
"Chullora",2006-01-27,9,9
"Chullora",2006-01-28,3.6,3.6
"Chullora",2006-01-29,3.9,3.9
"Chullora",2006-01-30,6,6
"Chullora",2006-01-31,7.3,7.3
"Chullora",2006-02-01,6.7,6.7
"Chullora",2006-02-02,10.3,10.3
"Chullora",2006-02-03,4.1,4.1
"Chullora",2006-02-04,7.1,7.1
"Chullora",2006-02-05,4.6,4.6
"Chullora",2006-02-06,9,9
"Chullora",2006-02-07,7.1,7.1
"Chullora",2006-02-08,6.4,6.4
"Chullora",2006-02-09,8.5,8.5
"Chullora",2006-02-10,6.1,6.1
"Chullora",2006-02-11,6.2,6.2
"Chullora",2006-02-12,7.4,7.4
"Chullora",2006-02-13,8.8,8.8
"Chullora",2006-02-14,6.3,6.3
"Chullora",2006-02-15,5.8,5.8
"Chullora",2006-02-16,7.1,7.1
"Chullora",2006-02-17,6.4,6.4
"Chullora",2006-02-18,13.6,13.6
"Chullora",2006-02-19,11.3,11.3
"Chullora",2006-02-20,5.3,5.3
"Chullora",2006-02-21,4.6,4.6
"Chullora",2006-02-22,8.4,8.4
"Chullora",2006-02-23,8.4,8.4
"Chullora",2006-02-24,6.2,6.2
"Chullora",2006-02-25,5.6,5.6
"Chullora",2006-02-26,6.6,6.6
"Chullora",2006-02-27,4.7,4.7
"Chullora",2006-02-28,6.4,6.4
"Chullora",2006-03-01,6.5,6.5
"Chullora",2006-03-02,5.5,5.5
"Chullora",2006-03-03,4.9,4.9
"Chullora",2006-03-04,3.9,3.9
"Chullora",2006-03-05,2.2,2.2
"Chullora",2006-03-06,7.8,7.8
"Chullora",2006-03-07,10.9,10.9
"Chullora",2006-03-08,10.3,10.3
"Chullora",2006-03-09,12.5,12.5
"Chullora",2006-03-10,13.9,13.9
"Chullora",2006-03-11,9.5,9.5
"Chullora",2006-03-12,6.7,6.7
"Chullora",2006-03-13,6.9,6.9
"Chullora",2006-03-14,7.9,7.9
"Chullora",2006-03-15,8.9,8.9
"Chullora",2006-03-16,11,11
"Chullora",2006-03-17,6.4,6.4
"Chullora",2006-03-18,5.9,5.9
"Chullora",2006-03-19,8.3,8.3
"Chullora",2006-03-20,4.7,4.7
"Chullora",2006-03-21,4.3,4.3
"Chullora",2006-03-22,4.9,4.9
"Chullora",2006-03-23,3.3,3.3
"Chullora",2006-03-24,3.5,3.5
"Chullora",2006-03-25,3.1,3.1
"Chullora",2006-03-26,3.1,3.1
"Chullora",2006-03-27,9.5,9.5
"Chullora",2006-03-28,11.2,11.2
"Chullora",2006-03-29,5.3,5.3
"Chullora",2006-03-30,9.1,9.1
"Chullora",2006-03-31,6.7,6.7
"Chullora",2006-04-01,3.4,3.4
"Chullora",2006-04-02,4,4
"Chullora",2006-04-03,8.6,8.6
"Chullora",2006-04-04,14.6,14.6
"Chullora",2006-04-05,NA,8.30202589190676
"Chullora",2006-04-06,NA,3.66241098152192
"Chullora",2006-04-07,NA,3.02818602620117
"Chullora",2006-04-08,2.7,2.7
"Chullora",2006-04-09,3.5,3.5
"Chullora",2006-04-10,5.5,5.5
"Chullora",2006-04-11,11.3,11.3
"Chullora",2006-04-12,9.4,9.4
"Chullora",2006-04-13,9.6,9.6
"Chullora",2006-04-14,4.5,4.5
"Chullora",2006-04-15,NA,3.39977329446953
"Chullora",2006-04-16,3.5,3.5
"Chullora",2006-04-17,5.2,5.2
"Chullora",2006-04-18,8.4,8.4
"Chullora",2006-04-19,4.2,4.2
"Chullora",2006-04-20,1.7,1.7
"Chullora",2006-04-21,4.7,4.7
"Chullora",2006-04-22,NA,6.69183164686904
"Chullora",2006-04-23,5.3,5.3
"Chullora",2006-04-24,3.3,3.3
"Chullora",2006-04-25,NA,2.88512126818517
"Chullora",2006-04-26,2,2
"Chullora",2006-04-27,2.7,2.7
"Chullora",2006-04-28,5.1,5.1
"Chullora",2006-04-29,8.7,8.7
"Chullora",2006-04-30,5.7,5.7
"Chullora",2006-05-01,NA,3.40938973647712
"Chullora",2006-05-02,5.7,5.7
"Chullora",2006-05-03,5.6,5.6
"Chullora",2006-05-04,6.1,6.1
"Chullora",2006-05-05,11.1,11.1
"Chullora",2006-05-06,11.5,11.5
"Chullora",2006-05-07,9.7,9.7
"Chullora",2006-05-08,2.7,2.7
"Chullora",2006-05-09,3.8,3.8
"Chullora",2006-05-10,4.4,4.4
"Chullora",2006-05-11,5,5
"Chullora",2006-05-12,7.2,7.2
"Chullora",2006-05-13,9.4,9.4
"Chullora",2006-05-14,7.2,7.2
"Chullora",2006-05-15,4.2,4.2
"Chullora",2006-05-16,5.8,5.8
"Chullora",2006-05-17,10.2,10.2
"Chullora",2006-05-18,13.6,13.6
"Chullora",2006-05-19,14.6,14.6
"Chullora",2006-05-20,10.3,10.3
"Chullora",2006-05-21,4.3,4.3
"Chullora",2006-05-22,6.2,6.2
"Chullora",2006-05-23,NA,0.642031565279412
"Chullora",2006-05-24,NA,2.68313943056706
"Chullora",2006-05-25,8.7,8.7
"Chullora",2006-05-26,8.1,8.1
"Chullora",2006-05-27,4.1,4.1
"Chullora",2006-05-28,5.5,5.5
"Chullora",2006-05-29,7.9,7.9
"Chullora",2006-05-30,3.6,3.6
"Chullora",2006-05-31,3.2,3.2
"Chullora",2006-06-01,2.4,2.4
"Chullora",2006-06-02,4.3,4.3
"Chullora",2006-06-03,2.3,2.3
"Chullora",2006-06-04,3,3
"Chullora",2006-06-05,4.4,4.4
"Chullora",2006-06-06,4.9,4.9
"Chullora",2006-06-07,6.1,6.1
"Chullora",2006-06-08,4.7,4.7
"Chullora",2006-06-09,8.1,8.1
"Chullora",2006-06-10,7.8,7.8
"Chullora",2006-06-11,NA,3.12940412404611
"Chullora",2006-06-12,4.7,4.7
"Chullora",2006-06-13,8,8
"Chullora",2006-06-14,9.3,9.3
"Chullora",2006-06-15,5.7,5.7
"Chullora",2006-06-16,5.4,5.4
"Chullora",2006-06-17,5.2,5.2
"Chullora",2006-06-18,5.7,5.7
"Chullora",2006-06-19,9.1,9.1
"Chullora",2006-06-20,8.2,8.2
"Chullora",2006-06-21,7,7
"Chullora",2006-06-22,9.2,9.2
"Chullora",2006-06-23,11.8,11.8
"Chullora",2006-06-24,5.9,5.9
"Chullora",2006-06-25,2.3,2.3
"Chullora",2006-06-26,5.6,5.6
"Chullora",2006-06-27,9.2,9.2
"Chullora",2006-06-28,12.7,12.7
"Chullora",2006-06-29,12.7,12.7
"Chullora",2006-06-30,14.1,14.1
"Chullora",2006-07-01,NA,6.38521185471555
"Chullora",2006-07-02,7,7
"Chullora",2006-07-03,5.6,5.6
"Chullora",2006-07-04,4.1,4.1
"Chullora",2006-07-05,11.3,11.3
"Chullora",2006-07-06,5.6,5.6
"Chullora",2006-07-07,6.2,6.2
"Chullora",2006-07-08,7,7
"Chullora",2006-07-09,10.9,10.9
"Chullora",2006-07-10,9.6,9.6
"Chullora",2006-07-11,NA,6.02444871908601
"Chullora",2006-07-12,11.7,11.7
"Chullora",2006-07-13,5.5,5.5
"Chullora",2006-07-14,8.1,8.1
"Chullora",2006-07-15,6.4,6.4
"Chullora",2006-07-16,5.8,5.8
"Chullora",2006-07-17,2.8,2.8
"Chullora",2006-07-18,3.3,3.3
"Chullora",2006-07-19,2.9,2.9
"Chullora",2006-07-20,3.4,3.4
"Chullora",2006-07-21,6.6,6.6
"Chullora",2006-07-22,8.8,8.8
"Chullora",2006-07-23,14.7,14.7
"Chullora",2006-07-24,8,8
"Chullora",2006-07-25,9.6,9.6
"Chullora",2006-07-26,11.8,11.8
"Chullora",2006-07-27,8.2,8.2
"Chullora",2006-07-28,12.7,12.7
"Chullora",2006-07-29,7.6,7.6
"Chullora",2006-07-30,3.4,3.4
"Chullora",2006-07-31,5.2,5.2
"Chullora",2006-08-01,7.2,7.2
"Chullora",2006-08-02,9.3,9.3
"Chullora",2006-08-03,10.2,10.2
"Chullora",2006-08-04,NA,3.98988965491747
"Chullora",2006-08-05,2.2,2.2
"Chullora",2006-08-06,4.8,4.8
"Chullora",2006-08-07,6.2,6.2
"Chullora",2006-08-08,8.5,8.5
"Chullora",2006-08-09,8.2,8.2
"Chullora",2006-08-10,5.9,5.9
"Chullora",2006-08-11,8.6,8.6
"Chullora",2006-08-12,8.1,8.1
"Chullora",2006-08-13,7.4,7.4
"Chullora",2006-08-14,13.3,13.3
"Chullora",2006-08-15,12.4,12.4
"Chullora",2006-08-16,8,8
"Chullora",2006-08-17,12,12
"Chullora",2006-08-18,7.3,7.3
"Chullora",2006-08-19,3.9,3.9
"Chullora",2006-08-20,8.6,8.6
"Chullora",2006-08-21,12.9,12.9
"Chullora",2006-08-22,9.6,9.6
"Chullora",2006-08-23,7.3,7.3
"Chullora",2006-08-24,10.4,10.4
"Chullora",2006-08-25,4.2,4.2
"Chullora",2006-08-26,2.4,2.4
"Chullora",2006-08-27,5.4,5.4
"Chullora",2006-08-28,5.9,5.9
"Chullora",2006-08-29,5.2,5.2
"Chullora",2006-08-30,7,7
"Chullora",2006-08-31,5.4,5.4
"Chullora",2006-09-01,10.2,10.2
"Chullora",2006-09-02,5.9,5.9
"Chullora",2006-09-03,2.9,2.9
"Chullora",2006-09-04,3.8,3.8
"Chullora",2006-09-05,5.7,5.7
